,x,y,z,activity
7034,0.2715557508974397,0.20893670624314953,0.3490303732898133,Downstairs
7036,0.2563804730750997,-0.5575685206351066,-0.6875574002292235,Downstairs
7038,-0.06609418064962494,-0.57567494331727,-0.7971964986955331,Downstairs
7040,1.2275982537048586,0.03692569076259591,0.36398117973476185,Downstairs
7042,0.4726281820434444,3.0637160157976,2.930532432040524,Downstairs
7044,-1.1966523784139538,1.2741979073771037,0.8274555575093985,Downstairs
7046,-1.3294360593594288,-1.8853728506604321,-0.11444395691868252,Downstairs
7048,-0.38477501491876465,-2.555310489900483,-0.8420488814410392,Downstairs
7050,0.920298877802474,1.7449648971133558,2.7311889559301967,Downstairs
7052,0.5598860295218993,0.15159970108296517,1.275979128839087,Downstairs
7054,-0.22543459778419475,1.35567680944684,0.6978820602069815,Downstairs
7056,0.996175266914174,1.2289318506716953,-0.8968684196973923,Downstairs
7058,-0.22543459778419475,-0.7507036959115175,0.04004752795206707,Downstairs
7060,0.905123599980134,-0.9136615000509893,-0.029722816749234358,Downstairs
7062,1.1403404062264038,-0.059641896875609675,0.3091616048890696,Downstairs
7064,0.882360683246624,0.27834465985810986,1.161356291624262,Downstairs
7066,-1.8833336998748378,1.2138431651032255,2.566730487518494,Downstairs
7068,-1.3142607815370888,-0.7748455928210689,1.0068649421340667,Downstairs
7070,0.1842979034189848,-1.4447832320611198,-0.5181151674564681,Downstairs
7072,0.996175266914174,-0.379522030927165,2.2427965796104257,Downstairs
7074,0.34363832055355464,-0.7869165412758446,1.2909299352840353,Downstairs
7076,0.6888758910117893,0.3356816650182942,0.43375148784672407,Downstairs
7078,0.7761337384902441,2.0829514538470755,1.9338136976833402,Downstairs
7080,1.0834331143926288,0.8456792372325669,-0.49319719086493713,Downstairs
7082,-0.5706721682424294,-0.6209410000226789,0.04004752795206707,Downstairs
7084,0.882360683246624,-0.7054376392061088,1.2311266729149024,Downstairs
7086,1.2882993649942185,-0.4851428299064524,-0.9516879213644063,Downstairs
7088,2.100176728489408,1.0991691547828564,2.073354350496604,Downstairs
7090,0.1273906115852099,2.834367995156861,1.485290126353652,Downstairs
7092,-0.35442445927408467,-1.2969141134901174,0.15467018222019652,Downstairs
7094,-0.24060987560653477,-2.0935967115053127,-0.4483448322683948,Downstairs
7096,0.2981124870865347,1.6876278919531713,1.0666680581458434,Downstairs
7098,0.4878034598657844,-1.0041936134618068,1.0666680581458434,Downstairs
7100,0.4308961680320095,0.31153976810874284,1.2610283223941385,Downstairs
7102,0.905123599980134,2.116146562097708,1.669683198501761,Downstairs
7104,0.28673102871977973,0.8215373403230155,-1.7390959875110765,Downstairs
7106,-0.49858959858631446,-0.0023048917154247744,0.09985064396384348,Downstairs
7108,0.905123599980134,0.02183700519412662,1.0915860566909776,Downstairs
7110,3.5417973916741157,-1.501736773366267,-1.8487350640237827,Upstairs
7112,3.2937662014527165,1.2356982208280196,-1.863685870468731,Upstairs
7114,0.5757589528039269,-0.11657814654709522,-1.569653758397255,Upstairs
7116,0.7772841763019558,-0.23166558685204044,-1.6842763760760453,Upstairs
7118,0.0796967620521013,-0.16179109107930323,-1.7689975272222953,Upstairs
7120,-0.2406767113238838,0.010839767604402938,-1.709194447799858,Upstairs
7122,0.9529728443581433,0.6808127143686838,-1.7939155989461077,Upstairs
7124,0.05386018384734329,0.04783239623890845,-0.25398462070874805,Upstairs
7126,-0.38536150526222296,0.18347092806182078,-0.2938533817916239,Upstairs
7128,-0.13733043264922687,-0.24399636247230505,0.7128328300625909,Upstairs
7130,-0.26651328194100293,-1.3291058241504474,0.9370946340221046,Upstairs
7132,0.7927860640412271,-0.8071023055388279,1.9188628180597134,Upstairs
7134,0.05386018384734329,1.5727399240714415,0.5334234454379224,Upstairs
7136,0.23988350443082304,-0.11657814654709522,-0.25398462070874805,Upstairs
7138,0.0796967620521013,-0.2522169801437187,-0.4234268571404375,Upstairs
7140,-0.09599192497318355,0.8575540327749527,-0.2938533817916239,Upstairs
7142,0.05386018384734329,0.7178050412294782,0.13971941236458718,Upstairs
7144,-0.16833431435471422,-0.8071023055388279,-0.11444395691868252,Upstairs
7146,-0.20967282961839645,-1.5839420749366404,0.3340796400235432,Upstairs
7148,0.22438157875335718,-0.6139199328539588,0.2643092953222416,Upstairs
7150,-0.049486091033494176,-0.44950954095481044,-0.33870573526565884,Upstairs
7152,0.8496265467143892,-0.1042473709268306,-0.49319719086493713,Upstairs
7154,-1.01060650736763,2.197499926303514,-0.16926350615183725,Upstairs
7156,-1.1862951754238178,0.7383564345211564,-0.04467362319418283,Upstairs
7158,0.0951987256677617,-1.629154989291477,-0.029722816749234358,Upstairs
7160,0.2967239491657906,-0.39196597168919367,1.6547323188781347,Upstairs
7162,0.12620257702269344,0.18347092806182078,-0.01477204689362502,Upstairs
7164,-0.26651328194100293,-0.6591329679182799,-0.27890259730027894,Upstairs
7166,-1.4291588800411537,1.4001087636140237,-0.04467362319418283,Upstairs
7168,0.2553854301082889,-0.35908380277725027,-0.30880416628296886,Upstairs
7170,0.7204436936287937,-0.9838437144772101,1.8939448561039183,Upstairs
7172,-1.403322362537507,-1.0290565382999333,0.4636530641472819,Upstairs
7174,0.19854498537332135,-0.5645968303728999,-0.4632956182233133,Upstairs
7176,0.0951987256677617,1.1082800049028096,0.3091616048890696,Upstairs
7178,-0.9537660246944679,0.7301358168497428,0.22444052692149793,Upstairs
7180,-0.049486091033494176,-1.61682415331647,0.02509668491777954,Upstairs
7182,-0.4267000205259052,0.13825798352961277,0.7128328300625909,Upstairs
7184,0.4000702088713503,-0.30153978085106653,-0.5878855011809677,Upstairs
7186,0.5292530998951402,1.042515968852635,0.20948972047654954,Upstairs
7188,-0.3285210529396165,0.5451738807720604,-0.01477204689362502,Upstairs
7190,-0.16833431435471422,-1.4113110955434494,0.04004752795206707,Upstairs
7192,0.2708873557857548,1.1781548024492585,1.5002408962092615,Upstairs
7194,0.03835825437605799,-0.3220911741427448,-0.19916508245239503,Upstairs
7196,0.6894398043356675,-0.3220911741427448,-0.30880416628296886,Upstairs
7198,-0.12182849179648321,1.3179036431078772,-0.2938533817916239,Upstairs
7200,0.12620257702269344,-0.5070532007525406,-0.25398462070874805,Upstairs
7202,0.183043021757661,-1.801786059216781,1.2460774427705117,Upstairs
7204,-0.8039139120801218,1.0178544176121054,-0.01477204689362502,Upstairs
7206,0.16754109608019513,0.13825798352961277,-1.2357528413356962,Upstairs
7208,-0.049486091033494176,0.253345423834558,-1.0663106488112137,Upstairs
7210,0.41557217248701067,0.253345423834558,-0.7274261539942316,Upstairs
7212,1.0563190661255084,0.6808127143686838,-0.06959158514997806,Upstairs
7214,0.3432297641363827,-1.9168733486348704,0.36398117973476185,Upstairs
7216,-0.705734986225847,1.4124395392342883,2.1979443432222756,Upstairs
7218,0.183043021757661,0.2780069750750872,-0.33870573526565884,Upstairs
7220,0.5912608405431983,-0.9345205818187798,-0.34867292736584476,Upstairs
7222,0.23988350443082304,0.8657746504463663,-0.6726066157378785,Upstairs
7224,0.0951987256677617,-1.0496078410594982,-0.25398462070874805,Upstairs
7226,0.22438157875335718,0.10537611639138106,1.8939448561039183,Upstairs
7228,0.03835825437605799,-0.046703650774357994,0.015129529406932712,Upstairs
7230,-0.08048998032662044,-0.23166558685204044,-0.3636237081982558,Upstairs
7232,-0.9641006923970379,1.469983108499905,-0.09949316145053583,Upstairs
7234,0.32772783845891684,-0.27687853138424845,-0.39352528449881363,Upstairs
7236,0.4879146187758331,-1.4565239193661728,1.639781475843847,Upstairs
7238,0.0796967620521013,1.375447212373494,0.02509668491777954,Upstairs
7240,-0.09599192497318355,-0.5317148425251835,-0.533065951947813,Upstairs
7242,0.6894398043356675,0.8082309302938937,0.5732922138386661,Upstairs
7244,0.32772783845891684,0.4177559666205622,-0.5480167364391579,Upstairs
7246,0.20887957719950223,-1.2016876082252377,0.3789320227690493,Upstairs
7248,-0.6023886885820928,-0.05903442639462314,0.6580133283955769,Upstairs
7250,0.11070065134522757,-0.3220911741427448,-0.4234268571404375,Upstairs
7252,0.6636032109556317,0.845223257154688,0.2643092953222416,Upstairs
7254,-0.48870778393687986,0.775349063155662,0.054998297807676406,Upstairs
7256,0.0796967620521013,-0.9838437144772101,-0.2240830444081903,Upstairs
7258,0.560256951250072,-0.6714636530064312,1.9637153471625763,Upstairs
7260,0.7049418058895224,0.553394498443474,0.04004752795206707,Upstairs
7262,-0.28201522507003823,-0.4166273720428673,-0.30880416628296886,Upstairs
7264,0.5757589528039269,1.0630670603706023,-0.3237549507743139,Upstairs
7266,-0.7470735052833486,0.4300867422408268,-0.2240830444081903,Upstairs
7268,-0.008147571975992482,-1.5140675791639029,0.24935848887729326,Upstairs
7270,-0.6023886885820928,-0.1042473709268306,0.2792600651778509,Upstairs
7272,0.617097433923234,-0.022042401307539917,-0.6327378546550027,Upstairs
7274,0.7772841763019558,0.6027179026982441,0.04004752795206707,Upstairs
7276,0.13653720678706882,0.38076363975976785,-0.4483448322683948,Upstairs
7278,-0.16833431435471422,-0.42895817784050316,-0.09949316145053583,Upstairs
7280,-0.4422019613786488,-1.2016876082252377,0.5334234454379224,Upstairs
7282,-0.7935793202539407,-0.7413381487791684,-1.9185054453144232,Upstairs
7284,0.9064669914493567,0.09304534077111645,-0.8968684196973923,Upstairs
7286,0.5189184701307649,0.19580170368208538,-0.6028362856723127,Upstairs
7288,-0.705734986225847,1.1452726335373151,-1.1510317633681246,Upstairs
7290,0.35873168981384856,-0.14946031545903862,0.3789320227690493,Upstairs
7292,-0.15283237350197054,-1.8141167744823037,0.8523735194651937,Upstairs
7294,-0.3130191098105812,-0.19467325999124663,0.4636530641472819,Upstairs
7296,0.673937840720007,-0.18645264231983297,-0.25398462070874805,Upstairs
7298,0.9219689171268226,0.5903871270779795,0.2393912967771073,Upstairs
7300,-0.15283237350197054,0.4300867422408268,-0.16926350615183725,Upstairs
7302,0.13653720678706882,-1.3866494537708065,0.20948972047654954,Upstairs
7304,0.5757589528039269,1.7823631096159416,0.9669961737333232,Upstairs
7306,0.022856302141855973,-0.37963519606892854,-0.3636237081982558,Upstairs
7308,1.5472138850878547,0.2656761994548226,0.2643092953222416,Upstairs
7310,-0.12182849179648321,0.3108891439870306,-0.49319719086493713,Upstairs
7312,-0.06498803947387677,-0.971512878502203,0.20948972047654954,Upstairs
7314,1.3456887374662148,-0.009711625687275308,2.915581662184915,Upstairs
7316,0.472412617221978,-0.17412186669956783,-0.05464081529436872,Upstairs
7318,0.12620257702269344,-0.43717873515717437,-0.08454235500558739,Upstairs
7320,1.2010039207649588,1.617952566829938,-0.2240830444081903,Upstairs
7322,-0.7935793202539407,0.24512510793685552,-0.029722816749234358,Upstairs
7324,-0.4267000205259052,-1.8593296888371402,0.9370946340221046,Upstairs
7326,0.617097433923234,0.775349063155662,0.09985064396384348,Upstairs
7328,0.022856302141855973,-0.4741710318405975,-0.15431271434262447,Upstairs
7330,0.32772783845891684,1.227477603156606,0.12476860591963879,Upstairs
7332,-1.01060650736763,0.010839767604402938,-0.30880416628296886,Upstairs
7334,0.28638931940141515,-1.3989803199231847,1.4005689752074022,Upstairs
7336,0.3122258748432565,0.9849722487001625,-0.12441114535993456,Upstairs
7338,0.6894398043356675,-0.11657814654709522,-0.533065951947813,Upstairs
7340,1.138996104240512,1.272690547688814,0.4885710626924163,Upstairs
7342,0.28638931940141515,0.9233183705988389,-0.7174589618940457,Upstairs
7344,-0.049486091033494176,-1.3743186479731706,-0.11444395691868252,Upstairs
7346,0.4879146187758331,1.469983108499905,2.6763693444951655,Upstairs
7348,-0.09599192497318355,-0.5892585023229137,-0.27890259730027894,Upstairs
7350,1.2578444793145103,0.4300867422408268,0.44870233088101164,Upstairs
7352,0.05386018384734329,0.11770659023793453,-0.12441114535993456,Upstairs
7354,0.2553854301082889,-1.546949748075846,-0.4632956182233133,Upstairs
7356,-0.9537660246944679,2.694841712610378,-0.4632956182233133,Upstairs
7358,0.3845682831938844,-0.046703650774357994,-1.0214583026550468,Upstairs
7360,1.418031107878648,0.30266852631561697,-0.926769959408611,Upstairs
7362,0.5292530998951402,0.06016317185917306,-0.5878855011809677,Upstairs
7364,0.441408727928852,-0.30976039852248016,1.8092237415470078,Upstairs
7366,0.8496265467143892,1.585070699691706,-0.5480167364391579,Upstairs
7368,0.673937840720007,-0.17412186669956783,-0.19916508245239503,Upstairs
7370,0.5757589528039269,1.7001581399966514,-0.27890259730027894,Upstairs
7372,-0.2561786559704469,0.0683837895305867,-0.09949316145053583,Upstairs
7374,0.183043021757661,-1.6044933475188339,1.5401097377886834,Upstairs
7376,0.36906635751641853,-0.03437287515409339,-0.2938533817916239,Upstairs
7378,0.007354353701473385,-0.7618895420708469,-0.6177870701636577,Upstairs
7380,-0.2975171674403097,2.0577509347580394,-0.11444395691868252,Upstairs
7382,0.3122258748432565,-0.7043458219183742,0.015129529406932712,Upstairs
7384,1.1544980678561723,-0.6591329679182799,2.8009593372208377,Upstairs
7386,0.05386018384734329,-0.4741710318405975,-0.4234268571404375,Upstairs
7388,-0.16833431435471422,-0.30153978085106653,-0.2390338362174031,Upstairs
7390,-0.4990424099074358,1.375447212373494,0.12476860591963879,Upstairs
7392,0.441408727928852,-0.42895817784050316,-0.16926350615183725,Upstairs
7394,0.9064669914493567,-1.2263491594657672,3.055122790659587,Upstairs
7396,0.7617821747481007,-0.4618403769298172,-0.1842142760074466,Upstairs
7398,0.22438157875335718,-0.03437287515409339,0.054998297807676406,Upstairs
7400,-0.008147571975992482,0.6479308472304521,-0.6327378546550027,Upstairs
7402,0.15203917040272927,-1.3989803199231847,0.3241124479233572,Upstairs
7404,-0.38536150526222296,0.4752996867730343,0.5483741787041927,Upstairs
7406,0.7927860640412271,-0.24399636247230505,-0.6726066157378785,Upstairs
7408,1.2888481789166637,1.7823631096159416,0.44870233088101164,Upstairs
7410,-1.0984508034575293,0.253345423834558,-0.13936191887447777,Upstairs
7412,0.15203917040272927,-1.596272880734276,0.8523735194651937,Upstairs
7414,1.0563190661255084,0.5328431051517958,-0.20913227455258096,Upstairs
7416,-0.049486091033494176,-0.6591329679182799,-0.20913227455258096,Upstairs
7418,1.3456887374662148,1.1452726335373151,-0.11444395691868252,Upstairs
7420,-1.1862951754238178,0.6808127143686838,0.015129529406932712,Upstairs
7422,-0.023649535591652886,-1.501736773366267,0.10981783606402945,Upstairs
7424,-0.4008634537026056,0.5780560496840038,0.8274555575093985,Upstairs
7426,1.7642412239543221,-0.20700403561151123,-1.27562160973644,Upstairs
7428,1.5782177364427865,-0.43717873515717437,-0.49319719086493713,Upstairs
7430,-0.2975171674403097,1.0507365865240488,-0.8968684196973923,Upstairs
7432,0.15203917040272927,-0.9345205818187798,0.5583413708043785,Upstairs
7434,-0.7935793202539407,0.6479308472304521,-0.4234268571404375,Upstairs
7436,1.1700000314718326,-0.18645264231983297,-0.029722816749234358,Upstairs
7438,0.7772841763019558,1.342565043461551,-0.11444395691868252,Upstairs
7440,-0.6023886885820928,0.3602122464680896,-0.25398462070874805,Upstairs
7442,0.6015954703075735,-1.4565239193661728,0.6181445599948332,Upstairs
7444,-0.13733043264922687,0.4300867422408268,0.04004752795206707,Upstairs
7446,0.560256951250072,-0.5193840367275476,-0.12441114535993456,Upstairs
7448,0.5189184701307649,1.169934184777845,0.3340796400235432,Upstairs
7450,-0.7780773566382804,0.3108891439870306,0.10981783606402945,Upstairs
7452,0.06419480981789928,-1.9538657056730357,0.43375148784672407,Upstairs
7454,-0.8504197649889083,-1.1194823368322355,0.17958818076533087,Upstairs
7456,0.7927860640412271,0.17525031039040714,-0.7573277302947894,Upstairs
7458,1.5317120732249723,1.9755456633650377,0.3490303732898133,Upstairs
7460,-0.08048998032662044,0.06016317185917306,-0.25398462070874805,Upstairs
7462,0.2967239491657906,-1.6538165405320064,0.22444052692149793,Upstairs
7464,-1.196629805188193,-1.4195315019732648,0.6031937535498848,Upstairs
7466,0.7204436936287937,-0.30153978085106653,-0.4333940455816895,Upstairs
7468,1.3146847722966994,0.9027669773071607,0.2942109082121385,Upstairs
7470,-0.12182849179648321,-0.12479876421850886,-0.49319719086493713,Upstairs
7472,0.441408727928852,-1.7565731146845733,1.0915860566909776,Upstairs
7474,0.9943113634156451,0.9603106974596327,-0.08454235500558739,Upstairs
7476,-0.08048998032662044,-0.8317639473114707,-0.5181151674564681,Upstairs
7478,0.7772841763019558,0.9479797709525128,-0.2240830444081903,Upstairs
7480,0.35873168981384856,0.10537611639138106,-0.15431271434262447,Upstairs
7482,0.45691069154451236,-1.7442423088869374,1.555060361286936,Upstairs
7484,0.8496265467143892,0.09304534077111645,-0.33870573526565884,Upstairs
7486,-0.3285210529396165,-0.6468021017659017,-0.12441114535993456,Upstairs
7488,0.2553854301082889,0.9356488444453924,0.08489983751889509,Upstairs
7490,0.183043021757661,0.2903377506953524,0.00017872296198431854,Upstairs
7492,0.06419480981789928,-1.974417068787343,1.1364385857938402,Upstairs
7494,-0.8659216906663741,-0.48650183763823335,-0.09949316145053583,Upstairs
7496,1.2578444793145103,-0.2522169801437187,-0.926769959408611,Upstairs
7498,1.0976575851830102,-0.12479876421850886,-0.49319719086493713,Upstairs
7500,-0.6747310969327207,0.5903871270779795,-0.6875574002292235,Upstairs
7502,0.183043021757661,-1.1441440087822496,0.3241124479233572,Upstairs
7504,0.735945657244454,0.9027669773071607,-0.20913227455258096,Upstairs
7506,0.9219689171268226,-0.05903442639462314,-0.30880416628296886,Upstairs
7508,1.138996104240512,0.9931928663715761,-0.49319719086493713,Upstairs
7510,-0.6592291446985187,0.010839767604402938,-0.2240830444081903,Upstairs
7512,-0.16833431435471422,-1.546949748075846,1.0517174346475904,Upstairs
7514,0.06419480981789928,0.2903377506953524,-0.08454235500558739,Upstairs
7516,0.03835825437605799,-0.7166765975386392,-0.40847606899015854,Upstairs
7518,0.35873168981384856,1.342565043461551,-0.04467362319418283,Upstairs
7520,-0.48870778393687986,-0.001491008015861673,-0.13936191887447777,Upstairs
7522,0.05386018384734329,-1.7565731146845733,1.6946011604575566,Upstairs
7524,1.0098132890931109,-0.23166558685204044,-0.34867292736584476,Upstairs
7526,-0.09599192497318355,-0.6714636530064312,-0.26893540885902695,Upstairs
7528,0.880630398069321,1.1082800049028096,-0.15431271434262447,Upstairs
7530,-1.1242874347757599,0.30266852631561697,-0.06959158514997806,Upstairs
7532,-0.10632655094373955,-1.546949748075846,0.44870233088101164,Upstairs
7534,-0.7625754309608145,-0.7495586457410977,0.06994906766328575,Upstairs
7536,0.9064669914493567,-0.11657814654709522,-0.4483448322683948,Upstairs
7538,1.1544980678561723,1.5727399240714415,0.06994906766328575,Upstairs
7540,-0.7625754309608145,0.2780069750750872,-0.09949316145053583,Upstairs
7542,0.441408727928852,-1.9415349602301422,0.7576851396294186,Upstairs
7544,0.7204436936287937,0.5657252740637386,-0.2240830444081903,Upstairs
7546,0.6636032109556317,-0.2645477557639838,-0.30880416628296886,Upstairs
7548,1.5213774055224025,2.1728383750629847,0.15467018222019652,Upstairs
7550,-1.8063728854099539,-0.2892093070045131,-0.4782464041782318,Upstairs
7552,0.22438157875335718,-2.414215165119105,0.3938827560353196,Upstairs
7554,0.472412617221978,0.38076363975976785,0.00017872296198431854,Upstairs
7556,-0.3130191098105812,-0.48650183763823335,-0.3636237081982558,Upstairs
7558,0.4879146187758331,0.9603106974596327,-0.3237549507743139,Upstairs
7560,-0.19417088117801387,0.02317054322466755,-0.74237696043918,Upstairs
7562,-0.47320584308413616,-1.7113601701523655,0.17958818076533087,Upstairs
7564,-0.7315715416676882,-0.6344713261456371,0.054998297807676406,Upstairs
7566,0.9374708428042883,-0.39196597168919367,-0.6875574002292235,Upstairs
7568,0.617097433923234,-0.2645477557639838,-0.533065951947813,Upstairs
7570,-1.4446608815950086,0.6931434899889485,-0.8270980749960908,Upstairs
7572,0.5447549876344114,-1.5263984151389098,0.17958818076533087,Upstairs
7574,-0.023649535591652886,2.0700817103783042,-0.6177870701636577,Upstairs
7576,1.6040544056992112,0.2780069750750872,-0.7573277302947894,Upstairs
7578,0.8237899912725478,1.9878764389853023,0.054998297807676406,Upstairs
7580,-0.514544354553999,0.253345423834558,-0.2938533817916239,Upstairs
7582,-0.16833431435471422,-1.6990294548868428,0.17958818076533087,Upstairs
7584,-0.89175828404641,-1.9990786200278725,-0.08454235500558739,Upstairs
7586,-0.023649535591652886,-0.7166765975386392,-0.4632956182233133,Upstairs
7588,0.6015954703075735,-0.5440454370812213,-0.39352528449881363,Upstairs
7590,1.9399298540723153,1.967325045693624,0.22444052692149793,Upstairs
7592,-1.460162845210669,-0.1042473709268306,-0.1842142760074466,Upstairs
7594,-0.17866894411908965,-2.2292533497509073,1.485290126353652,Upstairs
7596,0.735945657244454,0.5081818556849776,-0.15431271434262447,Upstairs
7598,0.2708873557857548,-0.39196597168919367,-0.39352528449881363,Upstairs
7600,1.8520854821060269,1.0507365865240488,0.43375148784672407,Upstairs
7602,-0.049486091033494176,0.22046355669632628,0.17958818076533087,Upstairs
7604,-0.03398416535602831,-1.6538165405320064,0.7427344429524876,Upstairs
7606,0.2553854301082889,1.0178544176121054,0.17958818076533087,Upstairs
7608,0.6325993216625052,-0.16179109107930323,-0.4483448322683948,Upstairs
7610,1.753906480375363,1.7248196912371807,0.5334234454379224,Upstairs
7612,-0.9641006923970379,0.20813247930235,0.00017872296198431854,Upstairs
7614,0.05386018384734329,-1.4688548156959218,0.47362025624746773,Upstairs
7616,-0.12182849179648321,0.9233183705988389,-0.029722816749234358,Upstairs
7618,1.0821557353819333,-0.49472233460016235,-0.4782464041782318,Upstairs
7620,0.2553854301082889,1.7905837272873553,0.00017872296198431854,Upstairs
7622,1.299182808681039,-0.2522169801437187,-0.34867292736584476,Upstairs
7624,0.45691069154451236,-1.3167750485301826,1.9188628180597134,Upstairs
7626,0.7204436936287937,-0.23166558685204044,-0.12441114535993456,Upstairs
7628,0.9374708428042883,0.4300867422408268,-0.04467362319418283,Upstairs
7630,-0.38536150526222296,0.5081818556849776,-0.5629675282483708,Upstairs
7632,0.472412617221978,-0.844094813463849,0.09985064396384348,Upstairs
7634,2.058777963578952,-1.0619387072118762,3.3890235613637896,Upstairs
7636,1.113159586736865,0.3602122464680896,0.015129529406932712,Upstairs
7638,-0.023649535591652886,-0.14946031545903862,-0.7025081920384364,Upstairs
7640,1.4903734782910816,0.6150486783185093,0.13971941236458718,Upstairs
7642,1.3146847722966994,0.46296891115276967,-0.2938533817916239,Upstairs
7644,-0.06498803947387677,-2.0442915343827095,0.6430625219506285,Upstairs
7646,-0.8504197649889083,-0.5317148425251835,1.0517174346475904,Upstairs
7648,0.9529728443581433,-0.3344219497630094,-0.16926350615183725,Upstairs
7650,1.113159586736865,0.5081818556849776,0.054998297807676406,Upstairs
7652,-0.3543576235567356,0.43830735991224046,-0.1842142760074466,Upstairs
7654,-0.15283237350197054,-1.546949748075846,0.3490303732898133,Upstairs
7656,-0.8039139120801218,-1.8141167744823037,-0.04467362319418283,Upstairs
7658,0.4879146187758331,-0.3344219497630094,-0.4333940455816895,Upstairs
7660,1.753906480375363,-0.30153978085106653,0.24935848887729326,Upstairs
7662,0.8341245451605341,0.3930941136063213,-0.4234268571404375,Upstairs
7664,0.617097433923234,-0.6920150462981097,0.20948972047654954,Upstairs
7666,1.0408171783862372,1.617952566829938,0.8523735194651937,Upstairs
7668,0.9219689171268226,0.845223257154688,0.00017872296198431854,Upstairs
7670,0.2553854301082889,-0.44950954095481044,-0.34867292736584476,Upstairs
7672,1.0563190661255084,0.8657746504463663,0.22444052692149793,Upstairs
7674,-0.514544354553999,0.24512510793685552,0.09985064396384348,Upstairs
7676,-0.15283237350197054,-2.2539149311688074,0.952045440467053,Upstairs
7678,0.7049418058895224,0.03550162061864384,-0.11444395691868252,Upstairs
7680,0.05386018384734329,-0.35908380277725027,-0.09949316145053583,Upstairs
7682,0.11070065134522757,0.8781054260666309,-0.15431271434262447,Upstairs
7684,0.2553854301082889,-0.001491008015861673,0.13971941236458718,Upstairs
7686,0.4310740981644765,-1.7113601701523655,0.9221438275771562,Upstairs
7688,-0.514544354553999,-1.1893568326049728,0.36398117973476185,Upstairs
7690,0.4310740981644765,-0.39196597168919367,-0.12441114535993456,Upstairs
7692,0.7927860640412271,-0.5892585023229137,-0.2938533817916239,Upstairs
7694,0.5034164685769098,0.6725920966972702,-0.39352528449881363,Upstairs
7696,0.7514475449837255,0.03550162061864384,-0.08454235500558739,Upstairs
7698,0.28638931940141515,-1.7442423088869374,1.0068649421340667,Upstairs
7700,0.8961323616849812,-0.23166558685204044,-0.06959158514997806,Upstairs
7702,0.96847469415922,-0.07958581968630139,-0.6028362856723127,Upstairs
7704,0.5034164685769098,-0.2645477557639838,-0.7274261539942316,Upstairs
7706,0.5912608405431983,1.4782035752844633,-0.926769959408611,Upstairs
7708,-0.15283237350197054,-0.3714145783975149,-0.9516879213644063,Upstairs
7710,0.13653720678706882,-0.39196597168919367,-0.27890259730027894,Upstairs
7712,0.5757589528039269,0.2327943323165909,-0.4782464041782318,Upstairs
7714,0.6325993216625052,0.13825798352961277,-0.6726066157378785,Upstairs
7716,0.32772783845891684,0.2327943323165909,-0.5878855011809677,Upstairs
7718,-0.7935793202539407,1.490534350904728,0.2643092953222416,Upstairs
7720,-1.2999761407701418,0.3684328641395032,0.5334234454379224,Upstairs
7722,-0.7470735052833486,-2.023740201445773,0.015129529406932712,Upstairs
7724,-0.8762563583689441,-0.3344219497630094,1.0766352502460292,Upstairs
7726,-0.5713847992889666,-0.30153978085106653,-0.19916508245239503,Upstairs
7728,0.4000702088713503,0.43830735991224046,1.0766352502460292,Upstairs
7730,-0.3130191098105812,0.5328431051517958,0.5483741787041927,Upstairs
7732,-0.26651328194100293,-1.7319115634440438,0.2792600651778509,Upstairs
7734,-1.2121317688038535,1.342565043461551,1.275979128839087,Upstairs
7736,-0.36985956440947926,-0.44950954095481044,-0.11444395691868252,Upstairs
7738,0.16754109608019513,0.13825798352961277,0.5882429471049364,Upstairs
7740,-0.5610501695245911,0.6725920966972702,0.3938827560353196,Upstairs
7742,-0.4990424099074358,-1.0866001679202923,0.02509668491777954,Upstairs
7744,-0.45770390223139257,-0.6015893081205496,3.0401720208039777,Upstairs
7746,-0.5868867629046269,-0.137129539838774,0.3938827560353196,Upstairs
7748,-0.5610501695245911,-0.5645968303728999,-0.05464081529436872,Upstairs
7750,-1.460162845210669,2.0700817103783042,0.17958818076533087,Upstairs
7752,-1.403322362537507,0.11770659023793453,-0.15431271434262447,Upstairs
7754,-0.514544354553999,-1.7689038903048382,0.3340796400235432,Upstairs
7756,-2.142248219968474,-0.24399636247230505,0.7427344429524876,Upstairs
7758,-0.47320584308413616,-0.2645477557639838,-0.3636237081982558,Upstairs
7760,0.13653720678706882,0.8781054260666309,0.36398117973476185,Upstairs
7762,-0.28201522507003823,0.6232692959899229,0.2942109082121385,Upstairs
7764,-0.36985956440947926,-1.6538165405320064,0.015129529406932712,Upstairs
7766,-0.8762563583689441,1.0301851932323705,1.9188628180597134,Upstairs
7768,-0.16833431435471422,-0.39196597168919367,0.16962095207580585,Upstairs
7770,0.007354353701473385,-0.7413381487791684,0.3091616048890696,Upstairs
7772,0.11070065134522757,0.9356488444453924,0.12476860591963879,Upstairs
7774,-0.5868867629046269,-1.8141167744823037,-0.05464081529436872,Upstairs
7776,-0.6178906370224754,-1.7812346659251028,2.257747422644713,Upstairs
7778,-1.2121317688038535,0.6931434899889485,0.3241124479233572,Upstairs
7780,0.05386018384734329,-0.11657814654709522,-0.4234268571404375,Upstairs
7782,-0.3388556789101725,0.010839767604402938,-0.19916508245239503,Upstairs
7784,-1.7340304391211312,1.0630670603706023,-0.7025081920384364,Upstairs
7786,-0.6437272076395945,-1.4565239193661728,0.5732922138386661,Upstairs
